1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
330, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:skeleton, 80, 4, 4
331, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:creeper, 80, 4, 4
332, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:slime, 80, 4, 4
333, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:enderman, 5, 1, 4
334, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:witch, 5, 1, 1
335, none, minecraft:windswept_gravelly_hills, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
336, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:sheep, 12, 4, 4
337, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:pig, 10, 4, 4
338, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:chicken, 10, 4, 4
339, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:cow, 10, 4, 4
340, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:horse, 10, 2, 6
341, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:donkey, 10, 1, 3
342, none, minecraft:windswept_gravelly_hills, AMBIENT, minecraft:bat, 10, 8, 8
343, none, minecraft:windswept_gravelly_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
344, none, minecraft:windswept_forest, MONSTER, minecraft:spider, 80, 4, 4
345, none, minecraft:windswept_forest, MONSTER, minecraft:zombie, 80, 4, 4
346, none, minecraft:windswept_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
347, none, minecraft:windswept_forest, MONSTER, minecraft:skeleton, 80, 4, 4
348, none, minecraft:windswept_forest, MONSTER, minecraft:creeper, 80, 4, 4
349, none, minecraft:windswept_forest, MONSTER, minecraft:slime, 80, 4, 4
350, none, minecraft:windswept_forest, MONSTER, minecraft:enderman, 5, 1, 4
351, none, minecraft:windswept_forest, MONSTER, minecraft:witch, 5, 1, 1
352, none, minecraft:windswept_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
353, none, minecraft:windswept_forest, CREATURE, minecraft:sheep, 12, 4, 4
354, none, minecraft:windswept_forest, CREATURE, minecraft:pig, 10, 4, 4
355, none, minecraft:windswept_forest, CREATURE, minecraft:chicken, 10, 4, 4
356, none, minecraft:windswept_forest, CREATURE, minecraft:cow, 10, 4, 4
357, none, minecraft:windswept_forest, CREATURE, minecraft:wolf, 10, 4, 4
358, none, minecraft:windswept_forest, AMBIENT, minecraft:bat, 10, 8, 8
359, none, minecraft:windswept_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
360, savanna, minecraft:windswept_savanna, MONSTER, minecraft:spider, 80, 4, 4
361, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie, 80, 4, 4
362, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
363, savanna, minecraft:windswept_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
364, savanna, minecraft:windswept_savanna, MONSTER, minecraft:creeper, 80, 4, 4
365, savanna, minecraft:windswept_savanna, MONSTER, minecraft:slime, 80, 4, 4
366, savanna, minecraft:windswept_savanna, MONSTER, minecraft:enderman, 5, 1, 4
367, savanna, minecraft:windswept_savanna, MONSTER, minecraft:witch, 5, 1, 1
368, savanna, minecraft:windswept_savanna, CREATURE, minecraft:sheep, 12, 4, 4
369, savanna, minecraft:windswept_savanna, CREATURE, minecraft:pig, 10, 4, 4
370, savanna, minecraft:windswept_savanna, CREATURE, minecraft:chicken, 10, 4, 4
371, savanna, minecraft:windswept_savanna, CREATURE, minecraft:cow, 10, 4, 4
372, savanna, minecraft:windswept_savanna, CREATURE, minecraft:horse, 10, 2, 6
373, savanna, minecraft:windswept_savanna, CREATURE, minecraft:donkey, 10, 1, 1
374, savanna, minecraft:windswept_savanna, AMBIENT, minecraft:bat, 10, 8, 8
375, savanna, minecraft:windswept_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
376, jungle, minecraft:jungle, MONSTER, minecraft:spider, 80, 4, 4
377, jungle, minecraft:jungle, MONSTER, minecraft:zombie, 80, 4, 4
378, jungle, minecraft:jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
379, jungle, minecraft:jungle, MONSTER, minecraft:skeleton, 80, 4, 4
380, jungle, minecraft:jungle, MONSTER, minecraft:creeper, 80, 4, 4
381, jungle, minecraft:jungle, MONSTER, minecraft:slime, 80, 4, 4
382, jungle, minecraft:jungle, MONSTER, minecraft:enderman, 5, 1, 4
383, jungle, minecraft:jungle, MONSTER, minecraft:witch, 5, 1, 1
384, jungle, minecraft:jungle, MONSTER, minecraft:ocelot, 10, 1, 3
385, jungle, minecraft:jungle, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
386, jungle, minecraft:jungle, CREATURE, minecraft:frog, 10, 2, 5
387, jungle, minecraft:jungle, CREATURE, minecraft:parrot, 40, 1, 2
388, jungle, minecraft:jungle, CREATURE, minecraft:pig, 10, 4, 4
389, jungle, minecraft:jungle, CREATURE, minecraft:hoglin, 10, 4, 4
390, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 20, 4, 4
391, jungle, minecraft:jungle, AMBIENT, minecraft:bat, 10, 8, 8
392, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
393, jungle, minecraft:sparse_jungle, MONSTER, minecraft:spider, 80, 4, 4
394, jungle, minecraft:sparse_jungle, MONSTER, minecraft:zombie, 80, 4, 4
395, jungle, minecraft:sparse_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
396, jungle, minecraft:sparse_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
397, jungle, minecraft:sparse_jungle, MONSTER, minecraft:creeper, 80, 4, 4
398, jungle, minecraft:sparse_jungle, MONSTER, minecraft:slime, 80, 4, 4
399, jungle, minecraft:sparse_jungle, MONSTER, minecraft:enderman, 5, 1, 4
400, jungle, minecraft:sparse_jungle, MONSTER, minecraft:witch, 5, 1, 1
401, jungle, minecraft:sparse_jungle, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
402, jungle, minecraft:sparse_jungle, CREATURE, minecraft:parrot, 40, 1, 2
403, jungle, minecraft:sparse_jungle, CREATURE, minecraft:pig, 10, 4, 4
404, jungle, minecraft:sparse_jungle, CREATURE, minecraft:hoglin, 10, 4, 4
405, jungle, minecraft:sparse_jungle, CREATURE, minecraft:chicken, 20, 4, 4
406, jungle, minecraft:sparse_jungle, AMBIENT, minecraft:bat, 10, 8, 8
407, jungle, minecraft:sparse_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
408, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:spider, 80, 4, 4
409, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie, 80, 4, 4
410, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
411, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
412, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:creeper, 80, 4, 4
413, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:slime, 80, 4, 4
414, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:enderman, 5, 1, 4
415, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:witch, 5, 1, 1
416, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:ocelot, 10, 1, 1
417, jungle, minecraft:bamboo_jungle, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
418, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 10, 4, 4
419, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
420, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
421, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:parrot, 40, 1, 2
422, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:panda, 80, 1, 2
423, jungle, minecraft:bamboo_jungle, AMBIENT, minecraft:bat, 10, 8, 8
424, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
425, badlands, minecraft:badlands, MONSTER, minecraft:spider, 80, 4, 4
426, badlands, minecraft:badlands, MONSTER, minecraft:zombie, 80, 4, 4
427, badlands, minecraft:badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
428, badlands, minecraft:badlands, MONSTER, minecraft:skeleton, 80, 4, 4
429, badlands, minecraft:badlands, MONSTER, minecraft:creeper, 80, 4, 4
430, badlands, minecraft:badlands, MONSTER, minecraft:slime, 80, 4, 4
431, badlands, minecraft:badlands, MONSTER, minecraft:enderman, 5, 1, 4
432, badlands, minecraft:badlands, MONSTER, minecraft:witch, 5, 1, 1
433, badlands, minecraft:badlands, CREATURE, minecraft:goat, 10, 1, 3
434, badlands, minecraft:badlands, CREATURE, minecraft:rabbit, 10, 2, 3
435, badlands, minecraft:badlands, CREATURE, minecraft:cow, 10, 4, 4
436, badlands, minecraft:badlands, CREATURE, minecraft:horse, 10, 2, 6
437, badlands, minecraft:badlands, CREATURE, minecraft:donkey, 10, 1, 3
438, badlands, minecraft:badlands, CREATURE, minecraft:wolf, 10, 4, 4
439, badlands, minecraft:badlands, AMBIENT, minecraft:bat, 10, 8, 8
440, badlands, minecraft:badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
441, badlands, minecraft:eroded_badlands, MONSTER, minecraft:spider, 80, 4, 4
442, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
443, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
444, badlands, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
445, badlands, minecraft:eroded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
446, badlands, minecraft:eroded_badlands, MONSTER, minecraft:slime, 80, 4, 4
447, badlands, minecraft:eroded_badlands, MONSTER, minecraft:enderman, 5, 1, 4
448, badlands, minecraft:eroded_badlands, MONSTER, minecraft:witch, 5, 1, 1
449, badlands, minecraft:eroded_badlands, CREATURE, minecraft:goat, 10, 1, 3
450, badlands, minecraft:eroded_badlands, CREATURE, minecraft:rabbit, 10, 2, 3
451, badlands, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
452, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
453, badlands, minecraft:wooded_badlands, MONSTER, minecraft:spider, 80, 4, 4
454, badlands, minecraft:wooded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
455, badlands, minecraft:wooded_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
456, badlands, minecraft:wooded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
457, badlands, minecraft:wooded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
458, badlands, minecraft:wooded_badlands, MONSTER, minecraft:slime, 80, 4, 4
459, badlands, minecraft:wooded_badlands, MONSTER, minecraft:enderman, 5, 1, 4
460, badlands, minecraft:wooded_badlands, MONSTER, minecraft:witch, 5, 1, 1
461, badlands, minecraft:wooded_badlands, CREATURE, minecraft:goat, 10, 1, 3
462, badlands, minecraft:wooded_badlands, CREATURE, minecraft:rabbit, 10, 2, 3
463, badlands, minecraft:wooded_badlands, CREATURE, minecraft:cow, 10, 4, 4
464, badlands, minecraft:wooded_badlands, CREATURE, minecraft:horse, 10, 2, 6
465, badlands, minecraft:wooded_badlands, CREATURE, minecraft:donkey, 10, 1, 3
466, badlands, minecraft:wooded_badlands, CREATURE, minecraft:wolf, 10, 4, 4
467, badlands, minecraft:wooded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
468, badlands, minecraft:wooded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
469, plains, minecraft:meadow, MONSTER, minecraft:spider, 80, 4, 4
470, plains, minecraft:meadow, MONSTER, minecraft:zombie, 80, 4, 4
471, plains, minecraft:meadow, MONSTER, minecraft:zombie_villager, 10, 1, 1
472, plains, minecraft:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
473, plains, minecraft:meadow, MONSTER, minecraft:creeper, 80, 4, 4
474, plains, minecraft:meadow, MONSTER, minecraft:slime, 80, 4, 4
475, plains, minecraft:meadow, MONSTER, minecraft:enderman, 5, 1, 4
476, plains, minecraft:meadow, MONSTER, minecraft:witch, 5, 1, 1
477, plains, minecraft:meadow, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
478, plains, minecraft:meadow, CREATURE, minecraft:donkey, 10, 1, 2
479, plains, minecraft:meadow, CREATURE, minecraft:rabbit, 10, 2, 6
480, plains, minecraft:meadow, CREATURE, minecraft:sheep, 10, 2, 4
481, plains, minecraft:meadow, AMBIENT, minecraft:bat, 10, 8, 8
482, plains, minecraft:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
483, forest, minecraft:grove, MONSTER, minecraft:spider, 80, 4, 4
484, forest, minecraft:grove, MONSTER, minecraft:zombie, 80, 4, 4
485, forest, minecraft:grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
486, forest, minecraft:grove, MONSTER, minecraft:skeleton, 80, 4, 4
487, forest, minecraft:grove, MONSTER, minecraft:creeper, 80, 4, 4
488, forest, minecraft:grove, MONSTER, minecraft:slime, 80, 4, 4
489, forest, minecraft:grove, MONSTER, minecraft:enderman, 5, 1, 4
490, forest, minecraft:grove, MONSTER, minecraft:witch, 5, 1, 1
491, forest, minecraft:grove, MONSTER, whisperwoods:hidebehind, 10, 1, 1
492, forest, minecraft:grove, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
493, forest, minecraft:grove, CREATURE, minecraft:sheep, 12, 4, 4
494, forest, minecraft:grove, CREATURE, minecraft:pig, 10, 4, 4
495, forest, minecraft:grove, CREATURE, minecraft:chicken, 10, 4, 4
496, forest, minecraft:grove, CREATURE, minecraft:cow, 10, 4, 4
497, forest, minecraft:grove, CREATURE, minecraft:wolf, 10, 4, 4
498, forest, minecraft:grove, CREATURE, minecraft:rabbit, 10, 2, 3
499, forest, minecraft:grove, CREATURE, minecraft:fox, 10, 2, 4
500, forest, minecraft:grove, CREATURE, whisperwoods:wisp, 13, 1, 3
501, forest, minecraft:grove, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
502, forest, minecraft:grove, CREATURE, hexerei:crow, 20, 2, 5
503, forest, minecraft:grove, AMBIENT, minecraft:bat, 10, 8, 8
504, forest, minecraft:grove, AMBIENT, whisperwoods:moth, 10, 1, 3
505, forest, minecraft:grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
506, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:spider, 80, 4, 4
507, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:zombie, 80, 4, 4
508, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:zombie_villager, 10, 1, 1
509, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:skeleton, 80, 4, 4
510, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:creeper, 80, 4, 4
511, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:slime, 80, 4, 4
512, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:enderman, 5, 1, 4
513, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:witch, 5, 1, 1
514, extreme_hills, minecraft:snowy_slopes, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
515, extreme_hills, minecraft:snowy_slopes, CREATURE, minecraft:rabbit, 10, 2, 3
516, extreme_hills, minecraft:snowy_slopes, CREATURE, minecraft:goat, 10, 1, 3
517, extreme_hills, minecraft:snowy_slopes, AMBIENT, minecraft:bat, 10, 8, 8
518, extreme_hills, minecraft:snowy_slopes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
519, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:spider, 80, 4, 4
520, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie, 80, 4, 4
521, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
522, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
523, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:creeper, 80, 4, 4
524, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:slime, 80, 4, 4
525, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:enderman, 5, 1, 4
526, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:witch, 5, 1, 1
527, extreme_hills, minecraft:frozen_peaks, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
528, extreme_hills, minecraft:frozen_peaks, CREATURE, minecraft:goat, 10, 1, 3
529, extreme_hills, minecraft:frozen_peaks, AMBIENT, minecraft:bat, 10, 8, 8
530, extreme_hills, minecraft:frozen_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
531, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:spider, 80, 4, 4
532, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie, 80, 4, 4
533, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
534, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
535, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:creeper, 80, 4, 4
536, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:slime, 80, 4, 4
537, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:enderman, 5, 1, 4
538, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:witch, 5, 1, 1
539, extreme_hills, minecraft:jagged_peaks, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
540, extreme_hills, minecraft:jagged_peaks, CREATURE, minecraft:goat, 10, 1, 3
541, extreme_hills, minecraft:jagged_peaks, AMBIENT, minecraft:bat, 10, 8, 8
542, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
543, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:spider, 80, 4, 4
544, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie, 80, 4, 4
545, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
546, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
547, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:creeper, 80, 4, 4
548, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:slime, 80, 4, 4
549, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:enderman, 5, 1, 4
550, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
551, extreme_hills, minecraft:stony_peaks, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
552, extreme_hills, minecraft:stony_peaks, AMBIENT, minecraft:bat, 10, 8, 8
553, extreme_hills, minecraft:stony_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
554, river, minecraft:river, MONSTER, minecraft:spider, 80, 4, 4
555, river, minecraft:river, MONSTER, minecraft:zombie, 80, 4, 4
556, river, minecraft:river, MONSTER, minecraft:zombie_villager, 10, 1, 1
557, river, minecraft:river, MONSTER, minecraft:skeleton, 80, 4, 4
558, river, minecraft:river, MONSTER, minecraft:creeper, 80, 4, 4
559, river, minecraft:river, MONSTER, minecraft:slime, 80, 4, 4
560, river, minecraft:river, MONSTER, minecraft:enderman, 5, 1, 4
561, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
562, river, minecraft:river, MONSTER, minecraft:drowned, 80, 1, 1
563, river, minecraft:river, AMBIENT, minecraft:bat, 10, 8, 8
564, river, minecraft:river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
565, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
566, river, minecraft:frozen_river, MONSTER, minecraft:spider, 80, 4, 4
567, river, minecraft:frozen_river, MONSTER, minecraft:zombie, 80, 4, 4
568, river, minecraft:frozen_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
569, river, minecraft:frozen_river, MONSTER, minecraft:skeleton, 80, 4, 4
570, river, minecraft:frozen_river, MONSTER, minecraft:creeper, 80, 4, 4
571, river, minecraft:frozen_river, MONSTER, minecraft:slime, 80, 4, 4
572, river, minecraft:frozen_river, MONSTER, minecraft:enderman, 5, 1, 4
573, river, minecraft:frozen_river, MONSTER, minecraft:witch, 5, 1, 1
574, river, minecraft:frozen_river, MONSTER, minecraft:drowned, 10, 1, 1
575, river, minecraft:frozen_river, AMBIENT, minecraft:bat, 10, 8, 8
576, river, minecraft:frozen_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
577, river, minecraft:frozen_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
578, river, minecraft:frozen_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
579, beach, minecraft:beach, MONSTER, minecraft:spider, 80, 4, 4
580, beach, minecraft:beach, MONSTER, minecraft:zombie, 80, 4, 4
581, beach, minecraft:beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
582, beach, minecraft:beach, MONSTER, minecraft:skeleton, 80, 4, 4
583, beach, minecraft:beach, MONSTER, minecraft:creeper, 80, 4, 4
584, beach, minecraft:beach, MONSTER, minecraft:slime, 80, 4, 4
585, beach, minecraft:beach, MONSTER, minecraft:enderman, 5, 1, 4
586, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
587, beach, minecraft:beach, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
588, beach, minecraft:beach, CREATURE, minecraft:turtle, 10, 2, 5
589, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
590, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
591, beach, minecraft:snowy_beach, MONSTER, minecraft:spider, 80, 4, 4
592, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie, 80, 4, 4
593, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
594, beach, minecraft:snowy_beach, MONSTER, minecraft:skeleton, 80, 4, 4
595, beach, minecraft:snowy_beach, MONSTER, minecraft:creeper, 80, 4, 4
596, beach, minecraft:snowy_beach, MONSTER, minecraft:slime, 80, 4, 4
597, beach, minecraft:snowy_beach, MONSTER, minecraft:enderman, 5, 1, 4
598, beach, minecraft:snowy_beach, MONSTER, minecraft:witch, 5, 1, 1
599, beach, minecraft:snowy_beach, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
